               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 309,            0.010721,           0.0072409,           0.0034591,             0.98951,             0.96764,             0.97436,             0.92224,            0.003744,           0.0020999,          0.00024953,           0.0069508,           0.0069508,           0.0069508
                 310,            0.010979,           0.0072929,           0.0046206,             0.98952,             0.96765,             0.97434,             0.92204,           0.0037429,           0.0021001,           0.0002493,           0.0069409,           0.0069409,           0.0069409
                 311,            0.011354,           0.0074367,           0.0039618,             0.98952,             0.96769,             0.97433,             0.92203,           0.0037391,           0.0020997,          0.00024925,            0.006931,            0.006931,            0.006931
                 312,             0.01015,           0.0070152,           0.0036732,             0.98916,             0.96743,             0.97439,             0.92221,           0.0037367,           0.0020998,          0.00024941,           0.0069211,           0.0069211,           0.0069211
                 313,            0.010846,           0.0072108,           0.0035365,             0.98911,             0.96748,             0.97435,             0.92235,            0.003732,           0.0020997,          0.00025005,           0.0069112,           0.0069112,           0.0069112
                 314,            0.010612,           0.0071589,           0.0034913,             0.98859,             0.96804,             0.97433,              0.9223,           0.0037287,           0.0020993,          0.00024981,           0.0069013,           0.0069013,           0.0069013
                 315,            0.011062,            0.007345,           0.0041309,             0.98834,             0.96805,             0.97433,             0.92267,           0.0037263,           0.0020992,           0.0002495,           0.0068914,           0.0068914,           0.0068914
                 316,            0.010834,           0.0071637,           0.0039034,             0.98815,             0.96806,             0.97432,             0.92269,           0.0037236,           0.0020992,          0.00024858,           0.0068815,           0.0068815,           0.0068815
                 317,            0.010561,           0.0073234,           0.0036523,              0.9881,             0.96807,             0.97432,             0.92257,            0.003724,           0.0020994,           0.0002487,           0.0068716,           0.0068716,           0.0068716
                 318,            0.010473,           0.0072011,           0.0036784,             0.98801,             0.96806,             0.97433,             0.92249,           0.0037237,           0.0020991,          0.00024775,           0.0068617,           0.0068617,           0.0068617
                 319,            0.010557,           0.0072841,           0.0035361,             0.98791,             0.96806,             0.97431,             0.92234,           0.0037225,           0.0020992,            0.000247,           0.0068518,           0.0068518,           0.0068518
                 320,             0.01078,           0.0071622,           0.0031612,              0.9879,             0.96807,             0.97429,             0.92235,           0.0037215,           0.0020994,          0.00024651,           0.0068419,           0.0068419,           0.0068419
                 321,            0.010466,           0.0071765,           0.0037218,             0.98781,              0.9681,              0.9743,              0.9224,           0.0037207,           0.0020993,          0.00024685,            0.006832,            0.006832,            0.006832
                 322,             0.01052,           0.0072227,           0.0034511,             0.98785,             0.96812,              0.9743,             0.92215,           0.0037193,           0.0020992,          0.00024564,           0.0068221,           0.0068221,           0.0068221
                 323,            0.011018,           0.0072612,           0.0039862,             0.98773,             0.96814,             0.97431,             0.92242,            0.003717,           0.0020991,          0.00024353,           0.0068122,           0.0068122,           0.0068122
                 324,            0.010917,           0.0072912,           0.0038032,             0.98763,             0.96816,              0.9743,             0.92184,            0.003717,           0.0020993,          0.00024346,           0.0068023,           0.0068023,           0.0068023
                 325,            0.010516,           0.0071631,           0.0035717,             0.98768,             0.96816,             0.97429,             0.92186,           0.0037133,           0.0020988,          0.00024191,           0.0067924,           0.0067924,           0.0067924
                 326,            0.010588,           0.0072636,           0.0036014,             0.98759,              0.9682,             0.97438,             0.92205,           0.0037102,           0.0020987,          0.00024011,           0.0067825,           0.0067825,           0.0067825
                 327,            0.010333,           0.0073255,           0.0035103,             0.98769,             0.96818,             0.97436,             0.92203,           0.0037106,           0.0020984,           0.0002404,           0.0067726,           0.0067726,           0.0067726
                 328,            0.011915,           0.0074377,           0.0045646,             0.98747,             0.96821,             0.97435,             0.92232,           0.0037121,           0.0020983,          0.00024003,           0.0067627,           0.0067627,           0.0067627
                 329,            0.011033,           0.0073843,            0.004313,             0.98796,             0.96816,             0.97436,             0.92212,           0.0037156,           0.0020982,          0.00023977,           0.0067528,           0.0067528,           0.0067528
                 330,             0.01121,           0.0073563,           0.0043167,             0.98739,             0.96824,             0.97436,             0.92198,           0.0037139,           0.0020979,          0.00023995,           0.0067429,           0.0067429,           0.0067429
                 331,            0.010795,           0.0072763,           0.0032928,             0.98702,             0.96832,             0.97434,             0.92235,           0.0037139,           0.0020974,          0.00024165,            0.006733,            0.006733,            0.006733
                 332,            0.010508,           0.0072843,           0.0033757,             0.98769,             0.96823,             0.97436,              0.9226,           0.0037105,           0.0020968,          0.00024238,           0.0067231,           0.0067231,           0.0067231
                 333,             0.01162,           0.0074861,           0.0042348,             0.98752,             0.96802,             0.97435,             0.92257,           0.0037101,           0.0020962,          0.00024351,           0.0067132,           0.0067132,           0.0067132
                 334,            0.010527,           0.0072526,           0.0036888,             0.98745,             0.96815,             0.97442,             0.92278,           0.0037074,           0.0020957,          0.00024456,           0.0067033,           0.0067033,           0.0067033
                 335,            0.010986,           0.0073486,            0.004366,             0.98698,             0.96782,             0.97434,             0.92272,           0.0037051,           0.0020954,          0.00024704,           0.0066934,           0.0066934,           0.0066934
                 336,            0.010984,           0.0072737,           0.0038365,             0.98688,             0.96784,             0.97442,             0.92258,           0.0037074,            0.002095,          0.00024835,           0.0066835,           0.0066835,           0.0066835
