               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 318,            0.011973,           0.0086697,           0.0048909,             0.97378,             0.96538,             0.97142,              0.8489,           0.0056483,           0.0029385,          0.00046023,           0.0068617,           0.0068617,           0.0068617
                 319,             0.01212,           0.0088159,           0.0051279,             0.97361,             0.96614,             0.97143,              0.8494,           0.0056481,           0.0029384,          0.00045998,           0.0068518,           0.0068518,           0.0068518
                 320,            0.012189,            0.008719,           0.0047268,              0.9736,              0.9662,             0.97142,              0.8491,           0.0056483,            0.002938,          0.00046119,           0.0068419,           0.0068419,           0.0068419
                 321,            0.011934,           0.0087363,           0.0049142,             0.97361,             0.96668,             0.97143,             0.84892,           0.0056495,           0.0029379,          0.00046447,            0.006832,            0.006832,            0.006832
                 322,            0.012001,           0.0087161,            0.004975,             0.97403,             0.96649,             0.97139,             0.84905,           0.0056487,           0.0029376,          0.00046439,           0.0068221,           0.0068221,           0.0068221
                 323,            0.012328,            0.008713,           0.0048111,             0.97403,             0.96654,             0.97139,             0.84964,           0.0056476,           0.0029375,          0.00046173,           0.0068122,           0.0068122,           0.0068122
                 324,            0.012287,           0.0087331,           0.0050687,             0.97393,             0.96584,             0.97137,              0.8492,           0.0056487,           0.0029371,          0.00046364,           0.0068023,           0.0068023,           0.0068023
                 325,            0.012053,           0.0086655,           0.0048999,             0.97401,               0.966,             0.97138,             0.84915,           0.0056487,           0.0029366,          0.00046554,           0.0067924,           0.0067924,           0.0067924
                 326,            0.012158,           0.0088247,           0.0050709,             0.97392,             0.96572,             0.97137,             0.84914,           0.0056484,           0.0029364,          0.00046855,           0.0067825,           0.0067825,           0.0067825
                 327,             0.01187,           0.0088332,           0.0047432,             0.97392,             0.96622,             0.97141,             0.84948,           0.0056484,           0.0029359,          0.00047146,           0.0067726,           0.0067726,           0.0067726
                 328,            0.013101,           0.0088529,           0.0048137,             0.97391,             0.96598,             0.97137,             0.84943,           0.0056462,           0.0029356,          0.00047586,           0.0067627,           0.0067627,           0.0067627
                 329,            0.012383,           0.0087316,           0.0048152,             0.97378,              0.9662,             0.97135,             0.84921,           0.0056458,           0.0029351,          0.00047831,           0.0067528,           0.0067528,           0.0067528
                 330,            0.012918,           0.0087816,            0.005485,             0.97343,              0.9665,             0.97135,             0.84933,           0.0056467,           0.0029345,          0.00048089,           0.0067429,           0.0067429,           0.0067429
                 331,            0.012366,           0.0087992,           0.0045912,             0.97335,             0.96676,             0.97134,             0.84939,           0.0056444,           0.0029343,          0.00048412,            0.006733,            0.006733,            0.006733
                 332,            0.011872,           0.0087496,           0.0044862,             0.97372,             0.96582,             0.97133,             0.84986,           0.0056427,           0.0029339,          0.00048701,           0.0067231,           0.0067231,           0.0067231
                 333,            0.013105,           0.0089323,           0.0050868,             0.97383,             0.96611,             0.97132,             0.84948,           0.0056439,           0.0029335,          0.00048941,           0.0067132,           0.0067132,           0.0067132
                 334,              0.0121,           0.0088131,           0.0052159,             0.97383,             0.96621,             0.97131,              0.8495,           0.0056439,           0.0029329,          0.00049207,           0.0067033,           0.0067033,           0.0067033
                 335,            0.012455,            0.008788,           0.0054605,             0.97362,             0.96568,             0.97132,             0.84971,           0.0056425,           0.0029325,          0.00049768,           0.0066934,           0.0066934,           0.0066934
                 336,            0.012172,           0.0086773,           0.0049306,             0.97359,             0.96554,              0.9713,             0.84934,           0.0056413,           0.0029319,          0.00050285,           0.0066835,           0.0066835,           0.0066835
                 337,            0.012565,           0.0087151,           0.0050933,              0.9736,             0.96473,             0.97131,             0.84961,           0.0056437,           0.0029317,          0.00050597,           0.0066736,           0.0066736,           0.0066736
                 338,            0.012333,           0.0087746,            0.004943,             0.97335,              0.9645,             0.97135,             0.84961,           0.0056448,           0.0029312,          0.00050824,           0.0066637,           0.0066637,           0.0066637
                 339,            0.012105,           0.0088619,           0.0051931,             0.97342,             0.96456,             0.97133,             0.84953,           0.0056459,           0.0029311,          0.00051028,           0.0066538,           0.0066538,           0.0066538
                 340,            0.012138,           0.0087943,           0.0046512,             0.97351,             0.96443,             0.97132,              0.8494,           0.0056474,           0.0029311,          0.00051266,           0.0066439,           0.0066439,           0.0066439
                 341,            0.012581,           0.0087783,           0.0048745,             0.97351,             0.96455,             0.97133,             0.84908,           0.0056497,           0.0029308,          0.00051733,            0.006634,            0.006634,            0.006634
                 342,            0.011771,           0.0086703,           0.0048183,             0.97402,             0.96457,             0.97134,             0.84964,           0.0056496,           0.0029304,          0.00052081,           0.0066241,           0.0066241,           0.0066241
                 343,            0.012117,           0.0087271,           0.0052716,              0.9736,             0.96492,             0.97134,             0.84973,           0.0056503,             0.00293,          0.00052177,           0.0066142,           0.0066142,           0.0066142
                 344,            0.012422,           0.0087673,           0.0050079,              0.9738,             0.96467,             0.97138,             0.84954,           0.0056512,           0.0029295,          0.00052186,           0.0066043,           0.0066043,           0.0066043
                 345,            0.012027,           0.0086709,           0.0052235,             0.97495,             0.96317,             0.97139,             0.84971,           0.0056499,            0.002929,          0.00051827,           0.0065944,           0.0065944,           0.0065944
                 346,            0.012427,           0.0088466,           0.0050653,             0.97534,             0.96336,             0.97142,             0.84971,           0.0056497,           0.0029285,          0.00051759,           0.0065845,           0.0065845,           0.0065845
                 347,            0.011863,           0.0086554,           0.0043259,             0.97539,             0.96272,             0.97143,             0.84946,           0.0056503,           0.0029281,          0.00051657,           0.0065746,           0.0065746,           0.0065746
                 348,            0.012166,           0.0086788,           0.0050707,             0.97425,             0.96467,             0.97141,             0.84922,           0.0056501,            0.002928,          0.00052053,           0.0065647,           0.0065647,           0.0065647
                 349,            0.012455,            0.008758,           0.0048835,             0.97433,             0.96466,             0.97144,             0.84966,           0.0056499,           0.0029274,          0.00052344,           0.0065548,           0.0065548,           0.0065548
                 350,            0.012642,           0.0087893,            0.004826,             0.97351,             0.96515,             0.97146,             0.84939,           0.0056474,           0.0029269,          0.00052472,           0.0065449,           0.0065449,           0.0065449
                 351,            0.011827,           0.0085345,           0.0046728,             0.97611,             0.96297,             0.97146,             0.84915,            0.005646,           0.0029264,          0.00052885,            0.006535,            0.006535,            0.006535
                 352,            0.012573,           0.0086221,           0.0049146,             0.97544,             0.96428,             0.97146,              0.8493,           0.0056437,           0.0029258,          0.00053174,           0.0065251,           0.0065251,           0.0065251
                 353,            0.011826,            0.008615,           0.0047927,             0.97486,             0.96463,             0.97147,             0.84914,           0.0056406,           0.0029252,          0.00053211,           0.0065152,           0.0065152,           0.0065152
                 354,            0.012178,           0.0087136,           0.0046961,             0.97517,             0.96518,             0.97148,             0.84906,           0.0056375,           0.0029251,          0.00053222,           0.0065053,           0.0065053,           0.0065053
                 355,            0.012146,           0.0086392,           0.0045482,             0.97558,             0.96529,             0.97149,             0.84904,           0.0056348,           0.0029244,          0.00053461,           0.0064954,           0.0064954,           0.0064954
                 356,            0.012516,           0.0087167,           0.0051022,             0.97557,             0.96525,             0.97149,             0.84911,           0.0056314,           0.0029238,          0.00053585,           0.0064855,           0.0064855,           0.0064855
                 357,            0.012005,           0.0086092,           0.0048052,             0.97537,             0.96577,             0.97151,             0.84979,           0.0056302,           0.0029235,           0.0005306,           0.0064756,           0.0064756,           0.0064756
                 358,            0.012583,           0.0088615,           0.0053287,             0.97544,             0.96558,             0.97154,             0.84991,           0.0056278,           0.0029228,          0.00052688,           0.0064657,           0.0064657,           0.0064657
                 359,            0.011336,           0.0086521,           0.0051654,             0.97551,              0.9655,             0.97155,             0.84929,            0.005624,           0.0029227,          0.00052642,           0.0064558,           0.0064558,           0.0064558
                 360,            0.011962,           0.0087383,           0.0052278,             0.97548,             0.96583,             0.97153,             0.84951,           0.0056217,           0.0029225,          0.00052639,           0.0064459,           0.0064459,           0.0064459
                 361,            0.012928,           0.0087991,           0.0047827,             0.97558,             0.96536,             0.97154,             0.84993,           0.0056187,            0.002922,          0.00052956,            0.006436,            0.006436,            0.006436
                 362,            0.012287,           0.0087734,           0.0054689,             0.97555,             0.96567,             0.97152,             0.85044,           0.0056166,           0.0029214,          0.00052976,           0.0064261,           0.0064261,           0.0064261
                 363,            0.012764,           0.0087538,           0.0048974,             0.97498,             0.96589,             0.97153,             0.85022,           0.0056128,           0.0029208,          0.00052956,           0.0064162,           0.0064162,           0.0064162
                 364,            0.012526,           0.0087829,           0.0052155,             0.97495,             0.96548,             0.97152,             0.85023,           0.0056126,           0.0029205,           0.0005295,           0.0064063,           0.0064063,           0.0064063
                 365,             0.01219,            0.008921,           0.0045426,             0.97487,             0.96574,               0.971,             0.85044,           0.0056107,           0.0029201,          0.00052863,           0.0063964,           0.0063964,           0.0063964
                 366,            0.012012,           0.0086576,           0.0046961,             0.97484,             0.96563,               0.971,             0.85038,           0.0056086,           0.0029201,          0.00052667,           0.0063865,           0.0063865,           0.0063865
                 367,            0.011921,           0.0086576,           0.0047252,             0.97482,             0.96559,             0.97098,             0.85023,           0.0056072,           0.0029198,          0.00052397,           0.0063766,           0.0063766,           0.0063766
                 368,            0.012316,           0.0087822,           0.0045911,             0.97483,             0.96562,             0.97101,             0.85043,           0.0056039,           0.0029195,          0.00051972,           0.0063667,           0.0063667,           0.0063667
                 369,            0.012049,           0.0087585,           0.0049663,              0.9748,             0.96576,             0.97103,             0.85027,           0.0055997,           0.0029188,          0.00051725,           0.0063568,           0.0063568,           0.0063568
                 370,            0.012201,           0.0087216,           0.0049728,              0.9748,             0.96579,             0.97104,             0.85023,           0.0055991,           0.0029186,          0.00051701,           0.0063469,           0.0063469,           0.0063469
                 371,            0.012279,           0.0087776,           0.0047509,             0.97482,             0.96574,             0.97104,             0.84994,           0.0055984,           0.0029179,          0.00051834,            0.006337,            0.006337,            0.006337
                 372,            0.012403,           0.0086398,           0.0046092,             0.97481,             0.96563,             0.97104,             0.84967,           0.0055983,           0.0029177,           0.0005179,           0.0063271,           0.0063271,           0.0063271
                 373,            0.012207,           0.0086826,           0.0043213,              0.9747,              0.9656,             0.97156,             0.84989,           0.0055981,           0.0029173,          0.00051622,           0.0063172,           0.0063172,           0.0063172
                 374,            0.012569,           0.0087675,           0.0048934,              0.9746,             0.96558,             0.97155,             0.85016,           0.0055995,           0.0029169,          0.00051401,           0.0063073,           0.0063073,           0.0063073
                 375,            0.012057,           0.0084674,           0.0047653,             0.97459,             0.96556,             0.97153,             0.85034,           0.0056004,           0.0029167,          0.00051219,           0.0062974,           0.0062974,           0.0062974
                 376,            0.011841,           0.0087368,           0.0046469,             0.97484,             0.96476,             0.97152,             0.85023,           0.0056004,           0.0029163,          0.00050886,           0.0062875,           0.0062875,           0.0062875
                 377,            0.012206,           0.0086575,           0.0049947,             0.97536,              0.9652,             0.97153,             0.85034,           0.0055993,           0.0029159,          0.00050725,           0.0062776,           0.0062776,           0.0062776
                 378,            0.012245,           0.0087794,           0.0046845,             0.97494,             0.96488,             0.97154,             0.85008,           0.0055976,           0.0029153,          0.00050432,           0.0062677,           0.0062677,           0.0062677
                 379,            0.011933,           0.0087365,           0.0042918,             0.97499,             0.96506,             0.97153,             0.85019,           0.0055976,           0.0029146,          0.00050053,           0.0062578,           0.0062578,           0.0062578
                 380,            0.012125,           0.0086226,           0.0047509,             0.97497,             0.96521,             0.97152,             0.84991,           0.0055977,            0.002914,           0.0004969,           0.0062479,           0.0062479,           0.0062479
                 381,            0.012132,           0.0086531,           0.0048754,             0.97503,             0.96495,             0.97154,             0.84988,            0.005598,           0.0029135,          0.00049571,            0.006238,            0.006238,            0.006238
                 382,            0.011988,           0.0086493,           0.0047739,             0.97503,             0.96491,             0.97152,              0.8503,           0.0055985,           0.0029133,          0.00049534,           0.0062281,           0.0062281,           0.0062281
                 383,            0.012113,           0.0086846,           0.0049745,             0.97503,             0.96503,             0.97151,             0.85029,           0.0055979,           0.0029127,          0.00049263,           0.0062182,           0.0062182,           0.0062182
                 384,            0.011667,           0.0086623,           0.0043514,             0.97504,             0.96505,             0.97152,             0.85042,           0.0055986,           0.0029123,          0.00049017,           0.0062083,           0.0062083,           0.0062083
                 385,             0.01188,           0.0085799,           0.0044873,             0.97502,              0.9651,             0.97151,             0.85031,           0.0055996,           0.0029119,          0.00048655,           0.0061984,           0.0061984,           0.0061984
                 386,            0.012307,           0.0087334,           0.0049174,             0.97501,             0.96508,              0.9715,             0.85026,           0.0056005,           0.0029113,          0.00048277,           0.0061885,           0.0061885,           0.0061885
                 387,            0.012388,           0.0087397,           0.0046214,             0.97505,             0.96498,              0.9715,             0.85022,            0.005599,           0.0029109,          0.00048092,           0.0061786,           0.0061786,           0.0061786
                 388,            0.011772,           0.0087842,           0.0046496,             0.97511,             0.96493,             0.97152,             0.85025,           0.0055982,           0.0029106,          0.00047927,           0.0061687,           0.0061687,           0.0061687
                 389,            0.012263,           0.0086645,           0.0048695,             0.97477,               0.965,             0.97154,             0.85067,           0.0055984,           0.0029102,          0.00047655,           0.0061588,           0.0061588,           0.0061588
                 390,            0.012026,           0.0086294,           0.0045928,             0.97467,             0.96499,             0.97154,             0.85039,           0.0055991,           0.0029098,          0.00047389,           0.0061489,           0.0061489,           0.0061489
                 391,            0.011969,           0.0088064,           0.0045721,             0.97496,             0.96452,             0.97158,             0.85081,           0.0055985,           0.0029097,           0.0004714,            0.006139,            0.006139,            0.006139
                 392,            0.012271,           0.0086947,           0.0045387,             0.97505,             0.96481,             0.97157,             0.85077,           0.0055976,           0.0029089,          0.00046996,           0.0061291,           0.0061291,           0.0061291
                 393,            0.012377,           0.0087664,           0.0047053,             0.97485,              0.9647,             0.97158,             0.85082,           0.0055973,           0.0029087,          0.00046844,           0.0061192,           0.0061192,           0.0061192
                 394,            0.011809,           0.0086127,           0.0044072,             0.97504,             0.96476,             0.97159,             0.85086,            0.005596,           0.0029078,          0.00046664,           0.0061093,           0.0061093,           0.0061093
                 395,            0.012161,           0.0085983,           0.0048761,             0.97507,             0.96465,             0.97158,             0.85085,           0.0055946,            0.002907,          0.00046479,           0.0060994,           0.0060994,           0.0060994
                 396,            0.012226,           0.0087048,           0.0045843,             0.97547,             0.96447,              0.9716,             0.85107,           0.0055957,           0.0029067,          0.00046434,           0.0060895,           0.0060895,           0.0060895
                 397,            0.012253,            0.008777,           0.0049617,             0.97552,             0.96417,              0.9716,               0.851,           0.0055942,           0.0029061,          0.00046269,           0.0060796,           0.0060796,           0.0060796
                 398,            0.011829,            0.008686,           0.0046755,             0.97547,             0.96418,             0.97157,             0.85083,           0.0055927,           0.0029057,          0.00046064,           0.0060697,           0.0060697,           0.0060697
                 399,            0.012113,            0.008707,           0.0047431,             0.97545,             0.96417,             0.97158,             0.85129,           0.0055932,           0.0029056,          0.00045854,           0.0060598,           0.0060598,           0.0060598
                 400,            0.011784,           0.0085714,           0.0046227,             0.97546,             0.96441,             0.97159,             0.85121,           0.0055916,           0.0029052,          0.00045679,           0.0060499,           0.0060499,           0.0060499
                 401,             0.01206,           0.0085813,           0.0049109,             0.97546,             0.96446,             0.97151,             0.85103,           0.0055915,           0.0029048,           0.0004563,             0.00604,             0.00604,             0.00604
                 402,            0.011927,           0.0086203,           0.0047454,             0.97545,             0.96446,             0.97117,             0.85097,           0.0055906,           0.0029047,          0.00045454,           0.0060301,           0.0060301,           0.0060301
                 403,            0.011728,           0.0085891,           0.0044646,              0.9758,             0.96437,             0.97118,             0.85086,           0.0055889,           0.0029043,          0.00045282,           0.0060202,           0.0060202,           0.0060202
                 404,             0.01143,           0.0086773,           0.0045776,             0.97607,             0.96467,             0.97118,               0.851,           0.0055879,           0.0029043,          0.00045262,           0.0060103,           0.0060103,           0.0060103
                 405,            0.012075,           0.0086164,           0.0043199,             0.97607,             0.96471,             0.97116,             0.85084,            0.005588,           0.0029042,          0.00045001,           0.0060004,           0.0060004,           0.0060004
                 406,            0.011792,           0.0086255,           0.0049664,             0.97619,             0.96467,             0.97117,              0.8509,           0.0055876,           0.0029039,          0.00044598,           0.0059905,           0.0059905,           0.0059905
                 407,            0.011603,           0.0085604,           0.0047609,             0.97619,             0.96472,             0.97116,             0.85116,           0.0055887,           0.0029036,          0.00044168,           0.0059806,           0.0059806,           0.0059806
                 408,            0.012175,           0.0086892,           0.0051588,             0.97612,             0.96478,             0.97118,             0.85159,           0.0055904,           0.0029031,            0.000438,           0.0059707,           0.0059707,           0.0059707
                 409,            0.012495,           0.0087443,           0.0049924,             0.97616,             0.96473,             0.97118,             0.85116,           0.0055909,           0.0029027,          0.00043799,           0.0059608,           0.0059608,           0.0059608
                 410,            0.012204,           0.0086509,           0.0046798,             0.97613,             0.96472,             0.97118,              0.8513,           0.0055886,           0.0029024,          0.00043847,           0.0059509,           0.0059509,           0.0059509
                 411,            0.011693,           0.0086882,           0.0044556,             0.97618,             0.96457,             0.97118,             0.85128,           0.0055879,           0.0029022,          0.00043995,            0.005941,            0.005941,            0.005941
                 412,            0.011293,           0.0085447,           0.0046609,             0.97655,             0.96436,             0.97119,             0.85131,           0.0055858,           0.0029024,          0.00044138,           0.0059311,           0.0059311,           0.0059311
                 413,            0.011823,           0.0086696,           0.0046217,             0.97845,             0.96279,             0.97121,             0.85136,           0.0055835,           0.0029028,          0.00044359,           0.0059212,           0.0059212,           0.0059212
                 414,            0.011413,           0.0085753,           0.0045102,             0.97859,              0.9628,             0.97119,             0.85135,           0.0055819,           0.0029022,          0.00044468,           0.0059113,           0.0059113,           0.0059113
                 415,            0.011399,           0.0085499,           0.0049923,             0.97877,             0.96264,             0.97117,             0.85143,           0.0055799,            0.002902,          0.00044589,           0.0059014,           0.0059014,           0.0059014
                 416,            0.012296,           0.0087303,           0.0049174,             0.97883,             0.96281,             0.97116,             0.85156,           0.0055781,           0.0029018,          0.00044778,           0.0058915,           0.0058915,           0.0058915
                 417,            0.012301,           0.0087573,           0.0045698,             0.97882,              0.9629,             0.97115,              0.8522,           0.0055766,           0.0029016,           0.0004493,           0.0058816,           0.0058816,           0.0058816
                 418,             0.01135,           0.0085018,           0.0044466,             0.97736,             0.96473,             0.97117,             0.85178,           0.0055787,           0.0029014,          0.00044973,           0.0058717,           0.0058717,           0.0058717
                 419,            0.011984,           0.0087041,           0.0044612,             0.97725,             0.96485,             0.97118,             0.85191,           0.0055778,           0.0029012,          0.00045001,           0.0058618,           0.0058618,           0.0058618
                 420,            0.012182,           0.0085793,           0.0042342,             0.97765,             0.96395,             0.97118,             0.85169,           0.0055763,           0.0029011,          0.00044928,           0.0058519,           0.0058519,           0.0058519
                 421,             0.01205,           0.0086413,            0.004493,             0.97764,             0.96408,             0.97118,             0.85165,           0.0055736,           0.0029009,          0.00045001,            0.005842,            0.005842,            0.005842
                 422,            0.011841,           0.0086276,           0.0045158,             0.97744,             0.96383,             0.97117,             0.85163,           0.0055711,           0.0029008,          0.00045228,           0.0058321,           0.0058321,           0.0058321
                 423,            0.012031,           0.0086534,           0.0046947,             0.97732,             0.96391,             0.97117,             0.85148,            0.005569,           0.0029006,          0.00045428,           0.0058222,           0.0058222,           0.0058222
                 424,            0.011485,           0.0086092,           0.0045023,             0.97732,             0.96394,             0.97116,             0.85149,           0.0055694,           0.0029004,          0.00045451,           0.0058123,           0.0058123,           0.0058123
                 425,            0.011899,           0.0086782,           0.0046314,             0.97774,             0.96427,             0.97116,             0.85159,           0.0055677,           0.0028999,          0.00045497,           0.0058024,           0.0058024,           0.0058024
                 426,            0.011912,           0.0086024,           0.0052656,             0.97753,             0.96401,             0.97116,              0.8513,            0.005568,           0.0028997,          0.00045682,           0.0057925,           0.0057925,           0.0057925
                 427,            0.012133,           0.0085675,           0.0045034,              0.9775,             0.96404,             0.97114,             0.85169,           0.0055676,           0.0028991,          0.00045663,           0.0057826,           0.0057826,           0.0057826
                 428,            0.011611,           0.0085491,           0.0049808,             0.97751,             0.96402,             0.97116,             0.85214,           0.0055664,           0.0028988,          0.00045765,           0.0057727,           0.0057727,           0.0057727
                 429,             0.01178,            0.008674,           0.0047136,             0.97667,             0.96472,             0.97114,             0.85198,           0.0055669,            0.002898,          0.00045805,           0.0057628,           0.0057628,           0.0057628
                 430,            0.011947,           0.0087681,           0.0045485,             0.97596,             0.96531,             0.97114,             0.85221,           0.0055668,           0.0028977,             0.00046,           0.0057529,           0.0057529,           0.0057529
                 431,             0.01161,            0.008598,           0.0043115,             0.97761,             0.96444,             0.97114,             0.85216,           0.0055647,           0.0028972,          0.00046118,            0.005743,            0.005743,            0.005743
                 432,            0.011594,           0.0085086,           0.0041487,             0.97703,             0.96476,             0.97114,             0.85274,           0.0055658,           0.0028968,          0.00046232,           0.0057331,           0.0057331,           0.0057331
                 433,            0.012099,            0.008608,           0.0044962,              0.9768,               0.965,             0.97115,             0.85277,           0.0055637,           0.0028961,          0.00046236,           0.0057232,           0.0057232,           0.0057232
                 434,            0.011664,           0.0085042,           0.0046034,             0.97747,             0.96457,             0.97112,             0.85304,           0.0055633,           0.0028956,          0.00046255,           0.0057133,           0.0057133,           0.0057133
                 435,            0.012146,           0.0087441,           0.0046506,             0.97732,              0.9647,             0.97113,             0.85307,           0.0055606,           0.0028953,          0.00046281,           0.0057034,           0.0057034,           0.0057034
                 436,             0.01165,           0.0086791,           0.0047418,             0.97721,             0.96488,             0.97106,             0.85306,           0.0055591,           0.0028949,          0.00046428,           0.0056935,           0.0056935,           0.0056935
                 437,            0.012168,           0.0086293,            0.004467,             0.97683,             0.96492,             0.97104,             0.85289,           0.0055593,           0.0028943,          0.00046511,           0.0056836,           0.0056836,           0.0056836
                 438,            0.011659,           0.0084873,            0.003972,             0.97646,             0.96492,             0.97105,             0.85276,           0.0055591,           0.0028941,          0.00046597,           0.0056737,           0.0056737,           0.0056737
                 439,            0.012044,           0.0085832,             0.00443,             0.97605,             0.96494,             0.97105,             0.85298,           0.0055623,           0.0028939,          0.00046404,           0.0056638,           0.0056638,           0.0056638
                 440,            0.011599,           0.0086899,           0.0047903,               0.977,             0.96491,             0.97104,             0.85279,           0.0055627,           0.0028936,          0.00046272,           0.0056539,           0.0056539,           0.0056539
                 441,            0.011971,           0.0087817,           0.0047283,             0.97775,             0.96287,             0.97105,             0.85265,            0.005561,            0.002893,          0.00046159,            0.005644,            0.005644,            0.005644
                 442,            0.011872,           0.0086122,           0.0047274,             0.97776,             0.96241,             0.97105,             0.85287,           0.0055624,           0.0028928,          0.00046103,           0.0056341,           0.0056341,           0.0056341
                 443,            0.011338,           0.0087453,           0.0043621,             0.97775,             0.96213,             0.97105,             0.85287,           0.0055627,           0.0028922,          0.00046279,           0.0056242,           0.0056242,           0.0056242
                 444,            0.011804,           0.0086788,           0.0046749,             0.97819,             0.96117,             0.97107,              0.8531,           0.0055619,           0.0028919,          0.00046643,           0.0056143,           0.0056143,           0.0056143
                 445,            0.011914,           0.0086507,           0.0047222,             0.97812,             0.96136,             0.97108,             0.85232,           0.0055606,           0.0028918,          0.00047666,           0.0056044,           0.0056044,           0.0056044
                 446,            0.011926,           0.0085912,           0.0047995,             0.97819,             0.96107,              0.9711,             0.85303,           0.0055602,           0.0028917,          0.00048375,           0.0055945,           0.0055945,           0.0055945
                 447,            0.011579,           0.0085715,           0.0047876,             0.97774,             0.96167,             0.97109,             0.85277,           0.0055585,           0.0028915,          0.00049127,           0.0055846,           0.0055846,           0.0055846
                 448,            0.011693,           0.0085903,           0.0048027,             0.97807,             0.96199,             0.97111,             0.85297,           0.0055568,            0.002891,          0.00049727,           0.0055747,           0.0055747,           0.0055747
                 449,             0.01185,           0.0086064,           0.0045597,             0.97809,             0.96166,             0.97115,             0.85319,           0.0055565,           0.0028911,          0.00050311,           0.0055648,           0.0055648,           0.0055648
                 450,            0.011809,           0.0085982,           0.0044507,             0.97819,              0.9609,             0.97114,             0.85341,           0.0055542,           0.0028909,          0.00050795,           0.0055549,           0.0055549,           0.0055549
                 451,            0.012089,           0.0086473,           0.0049148,             0.97817,             0.96106,             0.97115,             0.85337,           0.0055521,           0.0028907,          0.00051273,            0.005545,            0.005545,            0.005545
                 452,            0.011583,           0.0087066,           0.0048313,             0.97819,             0.96128,             0.97116,             0.85292,           0.0055515,           0.0028902,          0.00051715,           0.0055351,           0.0055351,           0.0055351
                 453,            0.011627,           0.0084991,           0.0048893,             0.97863,             0.96124,             0.97117,             0.85314,           0.0055501,           0.0028898,          0.00052311,           0.0055252,           0.0055252,           0.0055252
                 454,            0.011702,           0.0084605,            0.004176,             0.97879,             0.96135,             0.97115,             0.85329,           0.0055474,           0.0028896,          0.00052658,           0.0055153,           0.0055153,           0.0055153
                 455,            0.011903,            0.008565,           0.0044899,             0.97876,             0.96164,             0.97118,             0.85355,           0.0055461,           0.0028892,          0.00052832,           0.0055054,           0.0055054,           0.0055054
                 456,             0.01213,           0.0086639,           0.0047234,             0.97881,             0.96184,             0.97116,             0.85347,           0.0055441,           0.0028886,          0.00053285,           0.0054955,           0.0054955,           0.0054955
                 457,            0.011865,            0.008504,           0.0051074,             0.97884,             0.96153,             0.97119,             0.85341,           0.0055404,           0.0028882,          0.00053554,           0.0054856,           0.0054856,           0.0054856
                 458,            0.011872,           0.0085446,           0.0044947,             0.97881,             0.96181,             0.97118,             0.85356,            0.005538,            0.002888,          0.00053963,           0.0054757,           0.0054757,           0.0054757
                 459,            0.011494,           0.0085893,           0.0041994,             0.97884,             0.96225,             0.97116,             0.85353,            0.005536,           0.0028875,          0.00054399,           0.0054658,           0.0054658,           0.0054658
                 460,            0.011661,           0.0086676,           0.0044309,             0.97883,             0.96215,             0.97118,             0.85333,           0.0055349,            0.002887,          0.00054835,           0.0054559,           0.0054559,           0.0054559
                 461,            0.012176,            0.008582,           0.0046085,             0.97883,             0.96259,             0.97117,             0.85308,           0.0055339,           0.0028865,          0.00055097,            0.005446,            0.005446,            0.005446
                 462,            0.012003,           0.0086462,             0.00462,             0.97856,             0.96236,             0.97117,             0.85326,           0.0055333,           0.0028864,          0.00055614,           0.0054361,           0.0054361,           0.0054361
                 463,            0.011983,           0.0085989,           0.0046652,             0.97888,             0.96252,             0.97119,             0.85362,           0.0055336,           0.0028863,          0.00056347,           0.0054262,           0.0054262,           0.0054262
                 464,            0.011318,            0.008474,            0.004359,             0.97865,             0.96246,             0.97116,              0.8535,           0.0055336,           0.0028863,          0.00056758,           0.0054163,           0.0054163,           0.0054163
                 465,            0.011472,           0.0085194,           0.0045958,             0.97858,             0.96216,             0.97116,             0.85357,           0.0055347,           0.0028863,          0.00056912,           0.0054064,           0.0054064,           0.0054064
                 466,            0.011569,           0.0085539,           0.0046923,             0.97805,             0.96225,             0.97117,             0.85357,           0.0055323,           0.0028862,          0.00057203,           0.0053965,           0.0053965,           0.0053965
                 467,            0.011641,           0.0085442,           0.0039885,             0.97815,             0.96213,             0.97118,             0.85395,           0.0055321,           0.0028864,          0.00057353,           0.0053866,           0.0053866,           0.0053866
                 468,            0.011447,           0.0085825,           0.0046913,             0.97819,             0.96237,             0.97121,             0.85378,           0.0055303,           0.0028861,          0.00057377,           0.0053767,           0.0053767,           0.0053767
                 469,            0.011577,           0.0085032,           0.0043638,             0.97816,             0.96254,             0.97121,             0.85329,           0.0055294,           0.0028859,          0.00057495,           0.0053668,           0.0053668,           0.0053668
                 470,            0.011822,           0.0085843,           0.0047964,             0.97815,             0.96268,             0.97121,              0.8539,           0.0055289,           0.0028858,          0.00057532,           0.0053569,           0.0053569,           0.0053569
                 471,            0.011535,           0.0084645,           0.0046555,             0.97816,             0.96303,             0.97122,             0.85387,            0.005527,           0.0028857,          0.00057311,            0.005347,            0.005347,            0.005347
